,intensity_raw,intensity_interp
362,9634.6,9821.6
363,9475.4,9666.4
364,9327.6,9431.6
365,9228.6,9371.8
366,9064.4,9178.2
367,8926.6,9019.0
368,8889.2,8969.6
369,8781.2,8944.6
370,8597.8,8739.6
371,8565.4,8625.6
372,8449.6,8619.8
373,8366.8,8505.6
374,8258.6,8340.8
375,8130.4,8268.0
376,8004.6,8094.8
377,7931.6,8090.4
378,7901.2,8012.8
379,7757.8,7861.4
380,7589.4,7691.8
381,7504.8,7604.8
382,7438.0,7525.6
383,7346.2,7419.4
384,7212.2,7267.6
385,7141.6,7222.2
386,7120.6,7191.0
387,6951.0,7054.8
388,6863.0,6924.8
389,6756.0,6801.8
390,6650.6,6706.0
391,6633.6,6746.0
392,6503.6,6573.2
393,6441.0,6460.2
394,6376.2,6428.4
395,6271.8,6364.4
396,6148.4,6241.8
397,6083.6,6142.8
398,5986.0,6052.6
399,0.0,0.0
400,0.0,0.0
