,intensity_raw,intensity_interp
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,3975.2,4131.2
35,3938.2,4137.0
36,3916.4,4079.8
37,3899.2,4051.0
38,3847.4,3976.2
39,3799.2,3925.4
40,3714.4,3797.2
41,3626.8,3695.0
42,3511.6,3561.6
43,3457.8,3475.8
44,3343.2,3361.4
45,3207.0,3191.0
46,3170.8,3134.4
47,3096.2,3008.4
48,3000.2,2883.6
49,2955.8,2855.8
50,2922.8,2813.2
51,2891.8,2716.8
52,2897.4,2798.8
53,2914.4,2769.6
54,2979.8,2852.2
55,2962.8,2844.6
56,3140.0,3011.2
57,3256.6,3150.2
58,3326.6,3198.6
59,3476.2,3401.8
60,3694.8,3695.0
61,4004.6,4053.0
62,4115.8,4144.4
63,4391.6,4412.0
64,4725.4,4885.2
65,4937.4,5142.0
66,5277.8,5528.8
67,5668.6,5972.0
68,5981.4,6347.6
69,6292.8,6724.2
70,6707.8,7145.0
71,6920.0,7371.8
72,7324.0,7879.4
73,7530.6,8120.2
74,7876.4,8486.2
75,8167.0,8920.8
76,8555.2,9315.8
77,8717.0,9425.2
78,8771.4,9486.2
79,9003.4,9800.8
80,9180.6,9987.0
81,9449.8,10278.0
82,9588.6,10336.8
83,9665.4,10424.2
84,9720.2,10494.6
85,9713.6,10507.8
86,9644.0,10426.4
87,9599.2,10307.6
88,9792.0,10583.8
89,9736.4,10514.2
90,9689.8,10389.8
91,9500.4,10095.4
92,9289.8,9929.8
93,9183.2,9653.8
94,9032.6,9431.2
95,8908.4,9330.8
96,8828.6,9310.6
97,8640.8,8984.8
98,8562.2,8929.4
99,8274.0,8540.2
100,8084.4,8291.2
101,7996.0,8168.2
102,7948.4,8092.6
103,7873.8,7979.8
104,7753.6,7851.6
105,7754.8,7812.4
106,7706.4,7702.6
107,7717.6,7646.2
108,7688.0,7632.0
109,7757.8,7672.0
110,7823.0,7751.6
111,7961.8,7888.6
112,8137.2,7981.0
113,8257.0,8135.0
114,8497.6,8383.6
115,8739.8,8656.4
116,9046.0,8951.4
117,9326.4,9255.8
118,9578.4,9516.2
119,10090.2,10074.8
120,10525.8,10497.4
121,11035.6,11055.6
122,11610.4,11594.8
123,12087.6,12168.6
124,12628.4,12771.0
125,13239.2,13436.8
126,13913.0,14117.0
127,14577.0,14867.6
128,15065.0,15417.6
129,15884.4,16262.0
130,16577.8,17051.2
131,17308.4,17816.0
132,17875.4,18405.8
133,18728.4,19331.6
134,19326.2,20077.0
135,20196.0,21053.4
136,20739.6,21475.4
137,21754.4,22609.2
138,22513.8,23410.2
139,23078.0,23957.0
140,23943.8,24977.2
141,24808.6,25981.0
142,25569.2,26770.8
143,26560.6,27886.6
144,27029.8,28337.4
145,27829.8,29279.2
146,28422.0,29843.0
147,29130.8,30578.0
148,30123.8,31677.2
149,30464.6,31935.2
150,31223.6,32862.2
151,32227.8,34103.8
152,32859.4,34635.2
153,33763.2,35668.8
154,34234.2,36080.4
155,34747.8,36681.6
156,35337.8,37347.8
157,35731.0,37660.2
158,36580.8,38688.0
159,37337.2,39545.4
160,37531.2,39780.2
161,38086.6,40152.0
162,38346.2,40580.8
163,38580.0,40720.4
164,39185.8,41326.6
165,39725.4,42020.6
166,40021.0,42205.0
167,40790.6,43088.8
168,40637.4,42814.2
169,40912.2,43164.2
170,41294.2,43707.2
171,41385.8,43764.4
172,41714.6,43935.8
173,42448.8,44635.6
174,42153.6,44378.4
175,42345.8,44525.0
176,42871.8,45146.6
177,43023.8,45307.0
178,43108.6,45504.8
179,42958.6,45164.0
180,43306.6,45637.0
181,43608.4,45788.8
182,43448.8,45741.4
183,43535.4,45629.6
184,43505.8,45611.6
185,43793.6,45998.6
186,43805.0,46025.8
187,43743.0,46063.6
188,43832.4,45881.4
189,43641.6,45773.2
190,44049.6,46228.6
191,44048.0,46297.8
192,43784.6,45886.4
193,43741.2,45785.4
194,43927.0,45964.4
195,43714.8,45802.8
196,43651.4,45821.6
197,43760.6,45946.0
198,43377.8,45345.0
199,43160.0,45257.4
200,43487.6,45625.8
201,43222.0,45179.2
202,43039.2,44913.6
203,42857.8,44746.2
204,42975.8,45081.4
205,42571.2,44345.2
206,42612.8,44470.8
207,42228.0,43934.8
208,42090.2,43728.2
209,41766.0,43520.4
210,41505.0,43205.8
211,41330.2,42942.2
212,41326.6,42813.6
213,40956.8,42548.4
214,40848.2,42521.8
215,40722.4,42339.2
216,40313.6,41802.6
217,40081.2,41565.6
218,39687.2,41162.0
219,39511.6,41027.4
220,39465.6,40945.6
221,39008.0,40347.2
222,38744.0,40093.2
223,38696.8,40100.2
224,38374.4,39740.6
225,38222.8,39611.8
226,37959.4,39304.6
227,37831.2,39140.2
228,37505.0,38687.4
229,37112.0,38402.2
230,36710.0,37930.0
231,36658.8,37848.2
232,36394.0,37709.8
233,36007.8,37195.6
234,35811.4,37049.8
235,35567.0,36769.2
236,35207.0,36463.2
237,35003.6,36095.4
238,34707.8,35848.6
239,34465.8,35501.4
240,34365.2,35558.8
241,34033.8,35177.4
242,33714.4,34815.4
243,33178.4,34106.6
244,33199.8,34352.0
245,33036.6,34171.0
246,32737.2,33860.2
247,32358.2,33321.0
248,32094.6,33016.0
249,31910.4,32809.2
250,31693.8,32632.6
251,31132.6,31983.8
252,30855.6,31700.6
253,30910.8,31829.0
254,30688.8,31640.0
255,30211.8,31039.0
256,29986.8,30797.4
257,29724.6,30637.4
258,29437.2,30307.2
259,29267.6,30104.6
260,28896.6,29682.2
261,28677.2,29500.2
262,28550.0,29366.2
263,28120.8,28947.2
264,27804.2,28408.2
265,27646.2,28459.8
266,27414.2,28055.2
267,27072.2,27791.2
268,26876.2,27619.0
269,26402.2,27137.8
270,26241.4,26808.0
271,25955.4,26574.4
272,25812.2,26487.6
273,25481.0,26080.8
274,25324.0,25915.4
275,24933.4,25551.8
276,24710.0,25391.6
277,24382.2,24925.2
278,24308.2,24825.4
279,24101.4,24783.4
280,23675.6,24168.0
281,23505.2,24094.0
282,23260.0,23880.6
283,23064.8,23644.4
284,22623.4,23134.8
285,22530.2,22991.6
286,22346.6,22844.4
287,21920.2,22435.4
288,21674.0,22102.4
289,21556.2,21975.4
290,21192.8,21680.6
291,21112.4,21452.4
292,20911.4,21369.6
293,20549.2,20953.2
294,20246.6,20659.0
295,20161.2,20568.8
296,19940.8,20310.8
297,19743.8,20151.4
298,19452.8,19927.2
299,19200.0,19576.8
300,19032.6,19406.8
301,18798.6,19179.0
302,18554.8,18995.4
303,18339.8,18752.4
304,18084.6,18359.4
305,17820.0,18200.2
306,17748.2,18122.0
307,17600.4,17947.6
308,17280.4,17561.0
309,17130.0,17474.0
310,16874.8,17245.4
311,16684.8,16980.8
312,16515.6,16725.0
313,16425.2,16694.4
314,16109.2,16375.0
315,15983.6,16267.0
316,15788.2,16080.6
317,15658.4,15910.2
318,15373.8,15652.8
319,15207.8,15418.0
320,15103.0,15314.8
321,14963.8,15156.8
322,14728.0,14985.4
323,14567.0,14823.8
324,14392.8,14633.8
325,14230.2,14428.2
326,14152.4,14328.6
327,14005.0,14171.8
328,13758.8,14004.8
329,13610.0,13808.4
330,13453.2,13567.8
331,13261.4,13430.2
332,13088.8,13244.0
333,12972.4,13175.2
334,12788.0,12972.8
335,12659.6,12806.6
336,12555.2,12706.0
337,12369.4,12476.8
338,12187.8,12290.0
339,12102.0,12285.6
340,11928.6,12130.6
341,11814.4,11993.8
342,11645.8,11732.8
343,11482.0,11664.4
344,11353.0,11508.0
345,11254.0,11399.8
346,11050.6,11279.8
347,10935.4,11061.6
348,10869.8,11004.0
349,10716.6,10860.8
350,10542.8,10654.4
351,10466.4,10581.2
352,10282.4,10418.4
353,10193.2,10332.2
354,10071.0,10177.0
355,9942.2,10056.4
356,9818.0,9922.8
357,9710.2,9870.4
358,9552.8,9696.2
359,9397.6,9459.6
360,9355.6,9518.6
