,intensity_raw,intensity_interp
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,2984.8,2815.8
46,2943.0,2786.2
47,2955.0,2807.8
48,2953.0,2835.0
49,2976.4,2854.2
50,3004.6,2947.0
51,2971.4,2867.0
52,3036.0,2982.8
53,2969.6,2910.6
54,3033.4,2995.2
55,3044.6,3005.0
56,3091.6,3072.4
57,3073.6,3034.8
58,3124.2,3130.0
59,3124.4,3137.4
60,3203.4,3235.0
61,3266.2,3276.0
62,3345.6,3420.4
63,3363.8,3475.8
64,3515.4,3577.6
65,3527.2,3611.0
66,3700.8,3790.4
67,3825.8,3882.8
68,3978.2,4097.2
69,4192.6,4306.8
70,4342.2,4488.6
71,4666.4,4865.6
72,4798.6,4950.4
73,4932.6,5103.0
74,5290.2,5548.2
75,5438.2,5672.2
76,5807.8,6107.0
77,6004.2,6298.4
78,6288.6,6637.2
79,6506.2,6849.0
80,6698.2,6978.8
81,7028.2,7375.6
82,7179.2,7472.2
83,7481.0,7909.0
84,7629.0,8082.2
85,7908.2,8293.8
86,8115.0,8539.8
87,8294.8,8659.2
88,8599.8,9117.8
89,8720.6,9160.6
90,8824.0,9317.8
91,9031.2,9514.0
92,9088.2,9534.2
93,9101.8,9576.2
94,9304.6,9791.0
95,9230.2,9797.4
96,9254.6,9741.0
97,9296.0,9711.4
98,9273.0,9748.6
99,9084.4,9512.8
100,9006.4,9358.8
101,8919.0,9309.6
102,8853.8,9127.4
103,8718.0,9009.8
104,8588.6,8829.4
105,8360.2,8653.8
106,8299.8,8505.4
107,8183.8,8364.6
108,8107.6,8272.6
109,8028.4,8190.4
110,7829.2,8009.6
111,7687.8,7810.0
112,7602.8,7693.2
113,7502.6,7578.0
114,7425.0,7505.2
115,7394.0,7386.4
116,7352.2,7331.2
117,7289.0,7198.4
118,7326.6,7257.2
119,7307.2,7206.0
120,7376.8,7246.0
121,7375.0,7280.6
122,7543.0,7397.4
123,7624.8,7468.4
124,7834.4,7665.0
125,7996.8,7832.4
126,8293.0,8122.4
127,8540.8,8404.8
128,8856.2,8663.6
129,9254.8,9092.4
130,9684.6,9538.0
131,9973.2,9808.2
132,10276.2,10114.0
133,10836.2,10672.4
134,11231.4,11189.2
135,11899.8,11846.8
136,12311.0,12226.2
137,12913.2,12874.2
138,13457.4,13496.0
139,13906.0,13897.6
140,14728.4,14858.4
141,15308.0,15480.2
142,15901.8,15993.2
143,16704.2,16954.2
144,17291.4,17463.2
145,17969.8,18275.4
146,18570.8,18836.8
147,19444.0,19847.2
148,20084.0,20453.0
149,20642.0,21024.2
150,21684.6,22319.4
151,22279.2,22778.2
152,22999.6,23640.4
153,23838.2,24560.0
154,24612.4,25384.0
155,25388.6,26258.6
156,26108.4,26969.4
157,26681.4,27656.8
158,27369.0,28426.6
159,28159.2,29293.0
160,29041.8,30258.6
161,29755.6,30984.4
162,30159.0,31269.8
163,30889.4,32185.8
164,31252.0,32597.0
165,31846.2,33355.8
166,32369.2,33885.6
167,32886.2,34409.4
168,33594.4,35139.6
169,34076.4,35710.6
170,34842.2,36464.8
171,35227.6,36919.4
172,35636.8,37356.2
173,36146.2,37773.8
174,36304.2,37890.8
175,36703.4,38395.0
176,37088.6,38618.2
177,37928.4,39642.4
178,38022.2,39691.2
179,38452.8,40149.8
180,38664.0,40372.2
181,38952.4,40554.4
182,39051.0,40672.6
183,39634.6,41480.8
184,39519.2,41174.0
185,40004.8,41621.0
186,40208.8,41987.2
187,40567.0,42375.4
188,40670.0,42483.6
189,40479.0,42059.0
190,40742.2,42543.4
191,41051.8,42794.0
192,41156.4,42793.2
193,41020.6,42747.8
194,41548.2,43145.6
195,41184.4,42885.0
196,41218.6,42912.6
197,41250.2,42792.8
198,41835.6,43610.4
199,41567.6,43218.0
200,41506.0,43001.8
201,41228.6,42961.6
202,41457.6,42989.2
203,41273.2,42680.2
204,41145.4,42608.8
205,41331.4,42834.0
206,40993.0,42509.2
207,40885.0,42215.8
208,41109.4,42501.8
209,40787.4,42104.4
210,40652.2,42087.6
211,40751.4,42278.2
212,40976.6,42505.2
213,40861.0,42507.2
214,40976.8,42578.6
215,40875.8,42479.0
216,40678.4,42235.0
217,40267.4,41820.8
218,40403.6,42058.8
219,40311.0,41888.4
220,40028.8,41683.4
221,39813.0,41319.2
222,39816.0,41268.4
223,39726.4,41386.0
224,39258.8,40696.0
225,39130.2,40587.4
226,38903.2,40400.2
227,38739.6,40178.6
228,38670.6,40216.6
229,38400.0,39857.0
230,38328.6,39739.6
231,38172.8,39624.2
232,37678.2,39141.2
233,37590.2,38972.6
234,37129.2,38475.4
235,36882.0,38216.4
236,36837.2,38158.2
237,36429.8,37697.0
238,36173.2,37475.6
239,36178.2,37606.4
240,35696.0,36935.6
241,35534.0,36787.4
242,35342.8,36588.4
243,35101.8,36412.6
244,34558.8,35675.0
245,34625.2,35673.4
246,34380.6,35561.6
247,33980.6,35177.2
248,33798.2,34993.8
249,33475.6,34640.6
250,33292.8,34565.6
251,33002.2,34074.0
252,32728.0,33762.8
253,32354.8,33286.6
254,32161.6,33161.2
255,31938.2,32994.4
256,31640.2,32661.2
257,31407.6,32479.2
258,31005.8,31962.0
259,30878.0,31870.8
260,30620.0,31633.4
261,30289.4,31198.8
262,30194.4,31139.8
263,29716.4,30473.2
264,29577.4,30516.4
265,29242.6,30183.6
266,29052.4,29923.2
267,28587.2,29506.6
268,28579.2,29462.8
269,28217.2,29233.0
270,28047.0,28904.6
271,27807.6,28569.0
272,27415.8,28132.4
273,27038.8,27737.2
274,27076.8,27851.0
275,26551.6,27365.4
276,26259.0,27085.4
277,26082.8,26760.8
278,25784.8,26432.0
279,25560.2,26364.4
280,25194.6,25862.4
281,24984.0,25680.8
282,24764.8,25416.8
283,24744.0,25459.4
284,24320.8,25073.8
285,23936.2,24506.0
286,23888.0,24510.4
287,23610.0,24238.4
288,23339.8,24019.6
289,23066.4,23743.4
290,22699.2,23300.0
291,22563.0,23187.4
292,22384.2,22955.0
293,22132.4,22613.0
294,21907.4,22470.4
295,21669.4,22225.4
296,21430.8,22018.4
297,21310.6,21878.6
298,20923.8,21479.4
299,20806.0,21294.8
300,20380.8,20916.8
301,20306.0,20728.2
302,19977.4,20509.8
303,19968.4,20513.8
304,19625.2,20033.8
305,19405.0,19915.4
306,19149.0,19707.6
307,18996.2,19451.0
308,18700.8,19167.0
309,18451.8,18851.8
310,18318.0,18750.2
311,18107.6,18443.8
312,17918.8,18261.0
313,17764.6,18232.0
314,17532.0,17882.0
315,17415.0,17816.2
316,17155.6,17534.8
317,16995.2,17392.0
318,16710.6,17104.4
319,16672.0,17103.8
320,16411.6,16943.4
321,16183.0,16598.4
322,15950.2,16264.8
323,15793.6,16093.0
324,15621.6,15896.2
325,15542.8,15919.6
326,15322.2,15560.0
327,15192.0,15558.2
328,15045.0,15360.8
329,14807.2,15159.0
330,14747.4,15027.6
331,14508.8,14827.6
332,14337.8,14685.2
333,14149.0,14373.4
334,13956.6,14203.2
335,13929.8,14289.6
336,13688.0,13893.4
337,13501.2,13734.2
338,13412.4,13534.8
339,13210.6,13418.8
340,13044.2,13266.0
341,12910.0,13297.0
342,12771.0,13014.4
343,12606.2,12819.8
344,12498.0,12743.0
345,12366.6,12554.0
346,12162.2,12324.2
347,12063.0,12274.0
348,11847.2,12028.8
349,11718.2,11872.2
350,11602.4,11868.0
351,11474.4,11726.8
352,11345.4,11544.0
353,11161.4,11352.8
354,11069.8,11190.4
355,10887.8,10978.4
356,10840.0,10998.6
357,10663.0,10830.8
358,10503.8,10680.0
359,10360.6,10624.8
360,10250.2,10403.4
361,10174.0,10294.4
362,10026.4,10153.6
