,intensity_raw,intensity_interp
361,8853.6,8980.4
362,8719.8,8805.0
363,8654.0,8773.6
364,8602.2,8682.6
365,8454.8,8510.4
366,8363.2,8459.0
367,8179.4,8278.4
368,8117.8,8225.4
369,7995.8,8072.2
370,7847.8,7897.0
371,7814.6,7908.2
372,7660.0,7764.2
373,7602.8,7695.4
374,7603.2,7679.4
375,7446.0,7483.4
376,7335.2,7401.8
377,7235.0,7269.0
378,7184.0,7257.4
379,7062.0,7129.2
380,6951.2,7001.2
381,6894.8,6934.2
382,6742.8,6771.8
383,6652.2,6720.0
384,6635.8,6719.6
385,6524.8,6551.4
386,6476.0,6568.6
387,6375.0,6455.8
388,6216.4,6251.6
389,6196.2,6246.4
390,6077.8,6104.8
391,5992.2,5970.0
392,5962.6,5977.0
393,5817.8,5845.8
394,5814.6,5894.2
395,5750.2,5746.4
396,5636.6,5719.2
397,5590.8,5616.2
398,5493.4,5542.0
399,0.0,0.0
400,0.0,0.0
