,intensity_raw,intensity_interp
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,3743.0,3588.6
45,3740.8,3681.4
46,3665.2,3569.6
47,3674.2,3571.2
48,3586.4,3504.6
49,3556.6,3473.6
50,3454.2,3305.4
51,3413.2,3285.4
52,3295.6,3173.6
53,3271.2,3122.6
54,3213.0,3095.8
55,3107.4,3007.2
56,3088.6,2932.8
57,2982.0,2832.0
58,2954.4,2763.0
59,2953.8,2829.6
60,2863.0,2725.4
61,2873.2,2704.8
62,2880.8,2758.6
63,2871.2,2773.8
64,2958.2,2882.4
65,3062.8,2969.4
66,3144.6,3103.2
67,3237.2,3207.4
68,3398.4,3391.6
69,3626.2,3647.2
70,3722.2,3795.8
71,4003.8,4056.6
72,4230.2,4337.0
73,4484.4,4621.6
74,4797.0,4983.6
75,5042.4,5293.4
76,5387.4,5710.2
77,5733.2,6125.8
78,6029.0,6441.4
79,6372.4,6807.8
80,6648.0,7148.2
81,6966.8,7526.0
82,7340.0,7921.0
83,7635.4,8223.6
84,7877.0,8527.8
85,8340.4,9067.4
86,8511.2,9130.2
87,8719.0,9489.6
88,8921.6,9678.2
89,9326.6,10090.8
90,9489.2,10356.8
91,9549.0,10398.2
92,9713.2,10507.6
93,9815.4,10675.0
94,10018.6,10925.0
95,9933.8,10758.8
96,9912.6,10712.8
97,9882.8,10776.4
98,9943.8,10733.4
99,10066.0,10822.8
100,9698.4,10358.8
101,9655.0,10374.4
102,9648.8,10351.8
103,9421.2,10053.6
104,9200.0,9759.2
105,9119.4,9664.0
106,8864.4,9355.8
107,8683.6,9056.0
108,8456.0,8829.4
109,8318.2,8636.8
110,8118.8,8425.8
111,7927.6,8093.6
112,7817.0,8066.8
113,7667.8,7748.8
114,7490.8,7583.6
115,7410.6,7414.8
116,7349.6,7335.8
117,7226.6,7101.8
118,7200.4,7090.8
119,7227.0,7108.4
120,7265.8,7076.2
121,7293.8,7101.0
122,7400.0,7154.8
123,7529.6,7276.8
124,7674.8,7439.6
125,7863.8,7592.6
126,8172.8,7937.2
127,8469.4,8249.2
128,8720.8,8485.4
129,9120.4,9015.8
130,9579.4,9417.2
131,9999.8,9856.4
132,10419.6,10244.2
133,10920.0,10847.8
134,11430.8,11400.0
135,11959.2,11885.4
136,12550.0,12482.2
137,13238.8,13371.2
138,13689.0,13795.4
139,14365.8,14410.4
140,15217.2,15298.6
141,15838.0,16111.0
142,16587.2,16798.6
143,17313.8,17623.8
144,18032.8,18368.2
145,18674.2,19117.4
146,19305.4,19721.0
147,20032.6,20607.4
148,20985.6,21621.8
149,21513.4,22200.2
150,22344.2,23008.8
151,23387.6,24164.8
152,24095.4,25026.8
153,24710.0,25655.6
154,25664.4,26722.4
155,26292.6,27438.6
156,27101.8,28322.8
157,27840.0,29026.4
158,28775.2,30244.4
159,29525.0,31060.4
160,29776.2,31187.2
161,30519.2,32009.4
162,31162.2,32679.0
163,32004.8,33545.4
164,32718.6,34347.4
165,33145.6,34840.6
166,33908.2,35612.8
167,34324.0,36049.4
168,34845.2,36699.2
169,35748.0,37561.2
170,35895.2,37716.0
171,36460.0,38287.0
172,37352.2,39441.8
173,37604.6,39522.2
174,38017.2,39961.0
175,38272.8,40199.0
176,39102.8,41216.0
177,39334.4,41392.4
178,39558.2,41561.0
179,40078.6,42173.4
180,40314.6,42407.0
181,40534.4,42587.6
182,40773.6,42785.0
183,40845.8,42957.0
184,41131.6,43107.0
185,41852.4,43735.6
186,41749.2,43765.2
187,42205.8,44327.8
188,42052.8,44087.6
189,42251.4,44287.0
190,42553.0,44544.8
191,42706.4,44685.8
192,42896.6,44820.4
193,42957.0,44854.6
194,42823.2,44709.8
195,42958.8,44826.2
196,43174.4,45044.6
197,43247.0,45153.4
198,42975.8,44890.4
199,43001.2,44793.8
200,43645.2,45434.4
201,43015.2,44807.4
202,42760.6,44454.6
203,43197.2,44955.4
204,43390.0,45264.8
205,42979.6,44664.2
206,42745.0,44380.6
207,42628.2,44276.4
208,42676.2,44269.2
209,42750.4,44486.6
210,42846.0,44530.6
211,42333.8,43942.8
212,42379.8,43953.8
213,42434.2,44026.4
214,42505.0,44329.4
215,42473.6,44383.4
216,42672.0,44519.2
217,42209.2,44044.8
218,41978.0,43735.6
219,41964.4,43766.2
220,41958.2,43846.4
221,41450.8,43218.8
222,41699.2,43447.2
223,41280.4,42940.0
224,40942.6,42643.8
225,41038.6,42705.6
226,40844.8,42516.8
227,40416.6,41813.4
228,40430.6,42173.8
229,39959.0,41535.4
230,39812.8,41339.4
231,39549.2,41102.4
232,39207.4,40727.8
233,39409.6,41014.0
234,38996.0,40597.6
235,38575.6,40088.2
236,38468.4,39878.4
237,37928.8,39367.4
238,38060.0,39335.6
239,37728.6,39063.0
240,37283.2,38687.8
241,37400.8,38656.4
242,36927.4,38308.0
243,36836.0,38143.4
244,36310.6,37507.4
245,35942.0,37181.8
246,35744.0,36864.2
247,35421.6,36480.8
248,35263.6,36429.8
249,35024.6,36046.8
250,34502.4,35748.0
251,34276.2,35405.8
252,33982.2,35202.8
253,33790.8,34863.2
254,33853.6,34992.6
255,33455.4,34541.2
256,33225.0,34329.0
257,32965.2,34173.4
258,32475.2,33511.2
259,32350.8,33387.2
260,32176.0,33063.0
261,31737.8,32641.8
262,31399.0,32316.0
263,31245.8,32164.4
264,30793.2,31728.6
265,30752.8,31730.2
266,30336.8,31307.0
267,30273.2,31094.8
268,30012.4,30803.4
269,29683.6,30472.2
270,29355.0,30279.6
271,29192.2,30019.6
272,28751.8,29658.2
273,28783.4,29629.6
274,28381.4,29239.0
275,27991.2,28767.2
276,27744.0,28542.2
277,27644.8,28326.8
278,27396.0,28225.8
279,26971.4,27689.4
280,26639.4,27382.8
281,26520.6,27297.6
282,26417.6,27293.8
283,26068.2,26861.0
284,25802.4,26390.8
285,25633.4,26258.2
286,25227.4,25912.6
287,25089.6,25936.4
288,24655.4,25302.6
289,24393.6,25132.8
290,24119.0,24708.2
291,23942.4,24582.0
292,23657.4,24349.0
293,23541.0,24177.2
294,23291.4,23869.4
295,22829.2,23428.4
296,22640.8,23242.6
297,22344.8,22916.6
298,22110.4,22614.0
299,21994.0,22519.6
300,21595.2,22112.4
301,21296.6,21817.8
302,21206.6,21695.0
303,20855.8,21371.4
304,20640.8,21133.8
305,20505.0,20968.0
306,20135.6,20427.2
307,19880.8,20268.0
308,19748.6,20145.2
309,19444.8,19962.2
310,19298.0,19734.8
311,19142.0,19504.0
312,18709.6,19112.6
313,18636.2,18947.2
314,18491.6,18981.8
315,18085.8,18502.8
316,17893.8,18234.6
317,17708.2,18008.2
318,17558.2,17973.6
319,17364.0,17687.2
320,17160.8,17454.0
321,16757.2,17015.0
322,16666.8,16954.8
323,16614.2,16848.8
324,16292.2,16581.0
325,16154.0,16454.6
326,16091.8,16321.6
327,15792.8,16071.2
328,15508.2,15822.4
329,15353.8,15641.4
330,15193.6,15478.4
331,15000.2,15226.6
332,14768.0,15076.0
333,14636.0,14896.4
334,14380.6,14749.2
335,14248.6,14506.8
336,14117.4,14407.2
337,13806.8,14009.6
338,13685.8,13898.4
339,13509.0,13709.4
340,13443.4,13621.0
341,13244.8,13403.4
342,13015.0,13213.8
343,12874.0,13038.0
344,12751.2,13027.4
345,12598.6,12727.8
346,12347.2,12538.8
347,12388.0,12577.4
348,12217.2,12349.0
349,12003.8,12247.8
350,11895.8,11998.0
351,11708.0,11904.0
352,11516.2,11639.4
353,11375.8,11550.4
354,11235.0,11399.6
355,11002.6,11160.6
356,10923.4,11052.8
357,10829.8,10977.0
358,10661.4,10831.0
359,10510.0,10650.2
360,10461.2,10560.6
361,10267.2,10363.0
